time,e1,e2,r1,r2,tau1,tau2
15.806317,-0.10393894,0.15460841,-0.42876709,0.68435776,1.4535433,1.3357475
15.811317,-0.10399985,0.1549463,-0.42995435,0.6854104,1.437233,1.3417087
15.816318,-0.10406554,0.15528262,-0.43115288,0.68641573,1.4207773,1.3476803
15.821319,-0.10413551,0.15561794,-0.43235976,0.687375,1.4041784,1.3536642
15.826319,-0.104210496,0.15595047,-0.43357772,0.6882783,1.3874357,1.3596544
15.831319,-0.10429025,0.15628082,-0.43480492,0.6891271,1.3705513,1.365654
15.83632,-0.10437417,0.15660949,-0.43603802,0.68992263,1.353529,1.3716648
15.84132,-0.10446286,0.1569347,-0.4372794,0.690655,1.3363678,1.3776809
15.84632,-0.1045562,0.15725696,-0.43852773,0.69132566,1.3190697,1.383705
15.851321,-0.10465348,0.15757686,-0.4397793,0.6919362,1.3016382,1.389739
15.856321,-0.10475552,0.15789253,-0.44103757,0.6924765,1.2840719,1.3957769
15.861321,-0.104861975,0.15820453,-0.44230032,0.6929484,1.2663732,1.401821
15.8663225,-0.104972124,0.15851334,-0.443564,0.6933531,1.2485454,1.4078728
15.871323,-0.10508692,0.15881708,-0.44483256,0.6936808,1.230586,1.4139266
15.876323,-0.105205655,0.15911633,-0.44610253,0.6939334,1.2124994,1.4199841
15.881324,-0.10532808,0.15941158,-0.44737238,0.69411254,1.194286,1.4260472
15.886324,-0.10545492,0.15970093,-0.44864514,0.69420844,1.1759459,1.4321101
15.891324,-0.105585575,0.15998489,-0.44991797,0.694223,1.157481,1.4381745
15.896325,-0.10571957,0.16026396,-0.45118853,0.69415784,1.1388923,1.4442413
15.901325,-0.10585785,0.1605362,-0.4524609,0.69400346,1.1201798,1.4503052
15.906325,-0.10599959,0.16080216,-0.45373145,0.69376194,1.1013447,1.4563665
15.911326,-0.10614455,0.16106233,-0.45499888,0.6934352,1.0823883,1.4624274
15.9163265,-0.10629356,0.16131473,-0.4562669,0.6930137,1.0633094,1.4684813
15.921327,-0.10644579,0.16155988,-0.45753202,0.69249976,1.0441103,1.4745295
15.926327,-0.10660136,0.16179746,-0.45879468,0.69189173,1.0247908,1.4805706
15.931328,-0.10675979,0.16202804,-0.46005288,0.69119203,1.005351,1.4866052
15.936328,-0.10692167,0.16224957,-0.46130952,0.69039124,0.98579097,1.4926279
15.941328,-0.10708678,0.16246256,-0.4625636,0.68949187,0.9661099,1.4986382
15.946329,-0.107254505,0.1626676,-0.46381277,0.6884966,0.9463084,1.5046374
15.951329,-0.10742569,0.16286257,-0.46506095,0.687396,0.9263856,1.5106192
15.956329,-0.1075995,0.16304806,-0.46630493,0.68619305,0.906342,1.5165834
15.96133,-0.10777581,0.16322461,-0.46754432,0.6848905,0.88617593,1.5225309
15.966331,-0.10795534,0.16339016,-0.46878272,0.6834795,0.865887,1.528455
15.971331,-0.10813737,0.16354528,-0.47001752,0.68196297,0.84547436,1.5343555
15.976332,-0.10832155,0.16369048,-0.47124746,0.68034387,0.82493705,1.540232
15.981332,-0.10850859,0.16382366,-0.4724763,0.67861336,0.8042738,1.5460784
15.986332,-0.10869825,0.1639455,-0.47370338,0.6767751,0.7834829,1.5518953
15.991333,-0.1088897,0.16405648,-0.47492573,0.67483217,0.7625629,1.5576801
15.996333,-0.10908401,0.16415453,-0.4761485,0.672776,0.74151206,1.5634277
16.001333,-0.109280586,0.16424024,-0.47736982,0.67061,0.720328,1.5691364
16.006334,-0.10947895,0.16431421,-0.4785882,0.668338,0.69900894,1.5748061
16.011333,-0.109680414,0.16437349,-0.47981,0.6659478,0.67755306,1.5804276
16.016335,-0.10988295,0.16442132,-0.48102722,0.66345483,0.6559571,1.5860052
16.021336,-0.11008775,0.16445562,-0.4822456,0.660851,0.634218,1.5915321
16.026335,-0.110295534,0.16447437,-0.48346907,0.65812856,0.6123344,1.597002
16.031336,-0.11050439,0.1644808,-0.4846901,0.6553031,0.59030175,1.6024178
16.036337,-0.11071503,0.16447288,-0.48591268,0.6523668,0.568118,1.607772
16.041336,-0.110928655,0.16444853,-0.48714268,0.6493121,0.54578054,1.6130588
16.046337,-0.11114335,0.1644111,-0.48837277,0.64615494,0.5232824,1.6182797
16.051338,-0.111359835,0.16435856,-0.48960683,0.6428879,0.50062215,1.623428
16.056337,-0.11157918,0.16428882,-0.49085033,0.6395035,0.477797,1.6284971
16.061338,-0.11179948,0.16420528,-0.49209595,0.63601804,0.45479977,1.6334883
16.06634,-0.112021685,0.16410589,-0.49334863,0.6324242,0.43162775,1.6383944
16.071339,-0.11224663,0.16398865,-0.49461287,0.6287149,0.4082778,1.6432085
16.07634,-0.112472534,0.1638569,-0.49588197,0.62490636,0.38474208,1.6479307
16.08134,-0.112700224,0.1637086,-0.49716038,0.6209915,0.36101675,1.6525536
16.08634,-0.112930775,0.16354185,-0.49845347,0.61696404,0.3371003,1.6570712
16.091341,-0.1131624,0.16335997,-0.4997546,0.6128398,0.3129815,1.6614823
16.096342,-0.11339593,0.16316107,-0.50106823,0.6086126,0.28865716,1.6657791
16.101341,-0.11363232,0.16294304,-0.5023993,0.60427547,0.2641258,1.6699554
16.106342,-0.11386967,0.16270944,-0.5037408,0.59984547,0.2393747,1.6740086
16.111343,-0.11410916,0.16245824,-0.50509834,0.59531575,0.21440184,1.6779321
16.116343,-0.11435151,0.16218752,-0.50647604,0.5906803,0.18920359,1.6817186
16.121344,-0.114595056,0.16190073,-0.5078677,0.5859558,0.16376808,1.6853653
16.126345,-0.114840865,0.16159606,-0.50927866,0.5811364,0.13809106,1.6888647
16.131344,-0.115089536,0.16127133,-0.51071227,0.5762151,0.11217067,1.692209
16.136345,-0.11533964,0.16093034,-0.5121635,0.5712099,0.085992485,1.6953955
16.141346,-0.115592,0.16057098,-0.5136366,0.56611425,0.059553504,1.6984162
16.146345,-0.115847826,0.16019142,-0.5151372,0.5609224,0.032850146,1.7012639
16.151346,-0.11610496,0.15979517,-0.51665735,0.5556513,0.0058681965,1.7039337
16.156347,-0.11636472,0.15938044,-0.51820314,0.55029565,-0.021395177,1.7064188
16.161346,-0.11662793,0.15894526,-0.5197787,0.5448494,-0.0489434,1.7087107
16.166348,-0.116892815,0.15849334,-0.52137744,0.5393303,-0.07679197,1.7108054
16.171347,-0.11716151,0.15802091,-0.5230089,0.53372467,-0.10494007,1.7126933
16.176348,-0.11743212,0.15753168,-0.5246657,0.52805024,-0.13340315,1.7143695
16.181349,-0.11770558,0.15702373,-0.5263525,0.52230126,-0.16218439,1.715826
16.186348,-0.11798298,0.15649527,-0.52807426,0.51647264,-0.1912862,1.7170552
16.191349,-0.11826265,0.15594995,-0.52982473,0.51058155,-0.22072637,1.7180507
16.19635,-0.11854541,0.15538603,-0.5316076,0.5046232,-0.25050676,1.7188046
16.20135,-0.11883247,0.1548016,-0.5334284,0.4985919,-0.2806297,1.7193094
16.20635,-0.11912191,0.1542005,-0.53527963,0.4925056,-0.31111345,1.7195578
16.211351,-0.119414926,0.15358096,-0.53716666,0.4863596,-0.34195983,1.7195427
16.21635,-0.11971259,0.15294099,-0.539094,0.48014772,-0.37317038,1.719256
16.221352,-0.120013,0.15228462,-0.54105425,0.47388875,-0.4047637,1.7186902
16.226353,-0.1203171,0.15160996,-0.5430515,0.46757728,-0.43674105,1.7178377
16.231352,-0.12062621,0.15091527,-0.54509115,0.46120852,-0.46910286,1.7166913
16.236353,-0.12093842,0.15020442,-0.5471658,0.45480037,-0.5018693,1.7152429
16.241354,-0.1212548,0.14947557,-0.54927963,0.44834757,-0.53504074,1.7134846
16.246353,-0.12157643,0.14872712,-0.551437,0.44184583,-0.5686165,1.7114098
16.251354,-0.12190163,0.14796293,-0.5536312,0.43531305,-0.6026162,1.7090101
16.256355,-0.122231245,0.14718121,-0.5558653,0.42874414,-0.63703966,1.7062776
16.261354,-0.12256646,0.1463803,-0.5581441,0.4221347,-0.6718856,1.7032061
16.266356,-0.12290537,0.14556414,-0.56045955,0.41550267,-0.70717335,1.6997865
16.271357,-0.12324929,0.14473104,-0.5628167,0.4088434,-0.7429011,1.6960125
16.276356,-0.12359893,0.14387935,-0.56521785,0.40215242,-0.7790674,1.6918765
16.281357,-0.123952866,0.14301306,-0.56765705,0.39544785,-0.8156905,1.6873716
16.286358,-0.124311805,0.14213043,-0.57013655,0.38872474,-0.8527684,1.6824892
16.291357,-0.12467706,0.14122987,-0.572661,0.3819791,-0.89029706,1.677225
16.296358,-0.12504673,0.14031535,-0.57522213,0.37522864,-0.92829514,1.6715696
16.30136,-0.12542176,0.13938534,-0.57782304,0.3684693,-0.9667578,1.6655174
16.306358,-0.12580335,0.13843817,-0.58046746,0.36169648,-1.0056801,1.6590626
16.31136,-0.12618959,0.13747776,-0.5831472,0.35492766,-1.0450802,1.6521969
16.31636,-0.12658167,0.13650262,-0.585866,0.34815907,-1.0849507,1.6449158
16.32136,-0.12698042,0.13551122,-0.5886259,0.34138656,-1.125286,1.637214
16.32636,-0.12738407,0.13450754,-0.591419,0.33462757,-1.1661031,1.6290833
16.331362,-0.12779367,0.13349009,-0.59424824,0.32787836,-1.2073927,1.6205201
16.33636,-0.1282103,0.13245726,-0.59711653,0.32113433,-1.2491465,1.6115198
16.341362,-0.12863195,0.1314131,-0.6000147,0.3144132,-1.2913799,1.602075
16.346363,-0.12905967,0.13035613,-0.60294545,0.3077109,-1.3340824,1.5921825
16.351362,-0.12949455,0.1292848,-0.60591143,0.30102336,-1.3772423,1.5818399
16.356363,-0.12993479,0.12820327,-0.60890424,0.29436845,-1.4208747,1.5710402
16.361364,-0.1303811,0.12711,-0.611925,0.28774172,-1.4649664,1.5597806
16.366364,-0.13083458,0.1260035,-0.61497605,0.28113925,-1.5095024,1.5480599
16.371365,-0.13129342,0.12488788,-0.6180488,0.27457845,-1.5544975,1.5358719
16.376364,-0.1317594,0.123759806,-0.62114805,0.26804817,-1.5999242,1.5232177
16.381365,-0.13223064,0.12262344,-0.6242648,0.26156592,-1.6457957,1.5100913
16.386366,-0.13270819,0.12147725,-0.627401,0.25512725,-1.6920944,1.4964936
16.391365,-0.13319278,0.12031984,-0.6305572,0.24872857,-1.7388,1.4824247
16.396366,-0.13368249,0.11915535,-0.63372403,0.24238682,-1.7859247,1.4678798
16.401367,-0.1341784,0.11798233,-0.6369034,0.23609811,-1.8334451,1.4528613
16.406366,-0.13468122,0.116799414,-0.6400956,0.2298587,-1.8813405,1.4373714
16.411367,-0.13518918,0.11561072,-0.6432916,0.22368526,-1.9296192,1.4214064
16.416368,-0.13570297,0.11441481,-0.6464916,0.21757376,-1.9782568,1.4049699
16.421368,-0.13622344,0.11321032,-0.6496961,0.21152037,-2.0272276,1.388066
16.426369,-0.13674855,0.11200142,-0.6528952,0.20554191,-2.0765376,1.3706921
16.43137,-0.13727939,0.110786736,-0.65609,0.19963449,-2.1261594,1.3528544
16.436369,-0.13781643,0.1095649,-0.6592797,0.19379413,-2.176064,1.3345586
16.44137,-0.13835776,0.108339965,-0.66245437,0.18803686,-2.2262547,1.3158027
16.446371,-0.13890421,0.10711062,-0.6656145,0.1823588,-2.2767007,1.296595
16.45137,-0.13945651,0.10587561,-0.6687596,0.1767565,-2.3273714,1.2769439
16.456371,-0.14001262,0.104638994,-0.6718794,0.17124587,-2.3782654,1.256849
16.461372,-0.14057326,0.103399456,-0.67497367,0.16582286,-2.4293494,1.2363204
16.466372,-0.14113903,0.102155626,-0.67804146,0.1604833,-2.4805894,1.2153673
16.471373,-0.14170814,0.10091174,-0.6810733,0.15524358,-2.5319827,1.1939924
16.476374,-0.14228106,0.09966642,-0.68406785,0.15009928,-2.5834906,1.1722074
16.481373,-0.14285827,0.098418415,-0.68702364,0.14504665,-2.6350775,1.1500237
16.486374,-0.14343798,0.09717184,-0.6899311,0.14010131,-2.6867366,1.1274455
16.491375,-0.1440208,0.09592527,-0.6927893,0.13525856,-2.7384279,1.1044863
16.496374,-0.14460695,0.09467763,-0.69559574,0.13051522,-2.7901096,1.0811605
16.501375,-0.14519465,0.09343296,-0.698341,0.12588626,-2.841776,1.0574728
16.506376,-0.14578438,0.09218979,-0.70102346,0.12136674,-2.8933828,1.0334394
16.511375,-0.14637673,0.09094709,-0.70364213,0.11695361,-2.9448855,1.0090771
16.516376,-0.14696944,0.089708984,-0.7061856,0.1126619,-2.9962752,0.9843928
16.521378,-0.14756298,0.088473976,-0.7086525,0.108486235,-3.0475054,0.95940334
16.526377,-0.14815795,0.087240934,-0.71104157,0.104423106,-3.098529,0.93412805
16.531378,-0.14875221,0.08601385,-0.7133422,0.100486696,-3.1493363,0.90857506
16.536379,-0.14934611,0.0847916,-0.71555233,0.09667319,-3.1998773,0.88276434
16.541378,-0.14994001,0.083572924,-0.7176702,0.09297818,-3.250103,0.8567164
16.54638,-0.150532,0.0823617,-0.71968603,0.08941525,-3.3000016,0.83044106
16.55138,-0.1511221,0.08115691,-0.7215965,0.08598083,-3.3495228,0.8039598
16.55638,-0.15171087,0.07995713,-0.72340083,0.082669795,-3.3986127,0.7772955
16.56138,-0.15229619,0.078766465,-0.7250886,0.079496264,-3.447262,0.7504592
16.566381,-0.15287817,0.07758355,-0.72665715,0.076455176,-3.495415,0.7234739
16.57138,-0.15345728,0.07640743,-0.72810525,0.07354307,-3.5430212,0.69636476
16.576382,-0.15403128,0.075241804,-0.72942233,0.07077217,-3.5900657,0.669143
16.58138,-0.1546011,0.074083924,-0.7306087,0.0681327,-3.636484,0.64183825
16.586382,-0.15516484,0.07293749,-0.7316555,0.065636754,-3.6822588,0.61446357
16.591383,-0.1557225,0.07180154,-0.73255974,0.06328058,-3.7273407,0.587045
16.596382,-0.15627444,0.07067466,-0.7333203,0.06105852,-3.7716737,0.5596086
16.601383,-0.15681839,0.069560885,-0.733927,0.058983862,-3.8152442,0.5321685
16.606384,-0.15735447,0.068458915,-0.73437786,0.05705136,-3.8579998,0.50475174
16.611383,-0.15788293,0.06736755,-0.7346715,0.05525601,-3.8998876,0.4773853
16.616385,-0.15840161,0.06629062,-0.73479855,0.053610027,-3.9408948,0.4500841
16.621386,-0.15891051,0.06522691,-0.7347568,0.052108288,-3.9809678,0.42287606
16.626385,-0.15941,0.06417513,-0.7345458,0.05074531,-4.020056,0.39578885
16.631386,-0.15989757,0.0631392,-0.7341552,0.049533308,-4.0581474,0.36883682
16.636387,-0.16037345,0.062117696,-0.7335841,0.048466206,-4.0951905,0.34204918
16.641386,-0.16083789,0.06110978,-0.73283184,0.047540247,-4.1311355,0.31545436
16.646387,-0.1612885,0.060118794,-0.731889,0.04676491,-4.1659746,0.28906602
16.651388,-0.1617254,0.05914378,-0.73075485,0.046135902,-4.1996584,0.262914
16.656387,-0.16214883,0.058183312,-0.72942895,0.045646906,-4.232138,0.23702604
16.661388,-0.16255629,0.05724132,-0.72790194,0.045309603,-4.263409,0.21141632
16.66639,-0.16294801,0.056316257,-0.726174,0.04511696,-4.2934237,0.18611337
16.671389,-0.16332412,0.055407047,-0.72424465,0.04506409,-4.322138,0.16114518
16.67639,-0.16368234,0.05451727,-0.72210616,0.04516083,-4.3495502,0.13652517
16.68139,-0.1640228,0.05364561,-0.7197584,0.045401216,-4.375616,0.11228159
16.68639,-0.1643455,0.052791,-0.7172011,0.045780063,-4.4002957,0.08844218
16.691391,-0.16464818,0.051956892,-0.71442705,0.04630643,-4.4235916,0.06501837
16.696392,-0.16493106,0.051141858,-0.71143705,0.046973705,-4.445462,0.042037785
16.701391,-0.16519403,0.050344944,-0.70823085,0.047776997,-4.465874,0.019526437
16.706392,-0.16543508,0.049569488,-0.70480263,0.04872483,-4.484831,-0.002504006
16.711393,-0.16565406,0.048814178,-0.7011524,0.049810767,-4.5022984,-0.02402851
16.716393,-0.16585147,0.048077703,-0.6972827,0.05102849,-4.518246,-0.045021057
16.721394,-0.16602468,0.04736364,-0.6931858,0.05238706,-4.5326834,-0.06547333
16.726395,-0.16617405,0.046670556,-0.68886435,0.0538795,-4.5455823,-0.08536044
16.731394,-0.1662997,0.045997024,-0.68431973,0.05549878,-4.5569134,-0.10465957
16.736395,-0.16639924,0.045346618,-0.67954576,0.057254016,-4.5666947,-0.123363
16.741396,-0.16647303,0.044717908,-0.6745455,0.05913788,-4.574902,-0.14144863
16.746395,-0.16652119,0.044109583,-0.669321,0.061143875,-4.5815125,-0.15889427
16.751396,-0.16654158,0.04352486,-0.6638675,0.06327921,-4.5865483,-0.17569558
16.756397,-0.16653419,0.042962432,-0.6581869,0.065537095,-4.5899897,-0.19183254
16.761396,-0.16649938,0.042420864,-0.6522827,0.06791049,-4.5918207,-0.20728494
16.766397,-0.166435,0.041903496,-0.6461507,0.070406795,-4.592068,-0.22205088
16.771399,-0.1663413,0.041408896,-0.63979435,0.07301879,-4.5907183,-0.23611182
16.776398,-0.16621852,0.040935755,-0.63321686,0.07573968,-4.58776,-0.24945043
16.781399,-0.16606462,0.04048705,-0.6264151,0.07857537,-4.583226,-0.2620672
16.786398,-0.16588056,0.040059924,-0.6193948,0.08151424,-4.577093,-0.27394143
16.791399,-0.16566432,0.039657354,-0.61215305,0.08456212,-4.569398,-0.2850749
16.7964,-0.16541624,0.03927803,-0.60469425,0.08771217,-4.5601354,-0.29545313
16.8014,-0.16513658,0.03892064,-0.5970223,0.09095746,-4.549302,-0.30506313
16.8064,-0.16482353,0.03858781,-0.58913577,0.09430218,-4.53694,-0.31391022
16.811401,-0.16447735,0.03827834,-0.5810387,0.097739935,-4.523049,-0.32198244
16.8164,-0.16409838,0.03799081,-0.57273614,0.101263285,-4.507629,-0.3292694
16.821402,-0.16368473,0.037727952,-0.5642261,0.104876876,-4.490728,-0.33577907
16.826403,-0.16323686,0.03748834,-0.5555141,0.10857326,-4.4723487,-0.34150213
16.831402,-0.16275513,0.037270546,-0.5466052,0.11234504,-4.452499,-0.34643078
16.836403,-0.16223788,0.037077308,-0.53749895,0.11619675,-4.431227,-0.35057515
16.841404,-0.16168547,0.036907077,-0.5282004,0.120120406,-4.408541,-0.35392937
16.846403,-0.16109824,0.036758423,-0.5187148,0.12410873,-4.3844533,-0.3564877
16.851404,-0.16047478,0.03663397,-0.5090428,0.12816572,-4.359016,-0.35826308
16.856405,-0.15981543,0.036532164,-0.49918973,0.13228345,-4.332241,-0.35925192
16.861404,-0.1591208,0.03645158,-0.4891619,0.13645464,-4.304143,-0.35945064
16.866405,-0.15838921,0.036394835,-0.4789592,0.14068317,-4.2747774,-0.35887527
16.871407,-0.15762138,0.036360264,-0.46858835,0.14496082,-4.24416,-0.35752386
16.876406,-0.15681767,0.036346197,-0.45805484,0.1492793,-4.212306,-0.35539657
16.881407,-0.15597665,0.036355495,-0.44735956,0.15364361,-4.1792755,-0.35251024
16.886408,-0.15509915,0.03638625,-0.4365098,0.15804452,-4.1450872,-0.348866
16.891407,-0.15418553,0.036437035,-0.425511,0.16247493,-4.109758,-0.34446508
16.896408,-0.15323472,0.03651011,-0.41436547,0.16693729,-4.073349,-0.33932775
16.90141,-0.15224707,0.036604047,-0.40307862,0.17142457,-4.035881,-0.33345652
16.906408,-0.15122354,0.036717296,-0.39165822,0.17592919,-3.9973733,-0.3268542
16.91141,-0.1501627,0.036851883,-0.38010505,0.18045276,-3.9578881,-0.31954378
16.91641,-0.14906538,0.03700626,-0.36842644,0.18498778,-3.9174478,-0.31152952
16.92141,-0.14793229,0.037178993,-0.35662895,0.18952745,-3.8760724,-0.3028155
16.92641,-0.14676225,0.037372112,-0.34471437,0.19407332,-3.833826,-0.29342678
16.931412,-0.14555609,0.037584066,-0.3326897,0.19861817,-3.790729,-0.28336856
16.93641,-0.14431453,0.037813187,-0.32056156,0.20315433,-3.7468042,-0.27264738
16.941412,-0.1430366,0.0380615,-0.3083324,0.2076835,-3.7021155,-0.26128906
16.946413,-0.14172316,0.038327575,-0.2960091,0.21219909,-3.6566854,-0.24930003
16.951412,-0.14037502,0.038609624,-0.28359842,0.21669304,-3.6105347,-0.23668852
16.956413,-0.13899112,0.038909554,-0.27110225,0.22116679,-3.5637267,-0.22348176
16.961414,-0.13757241,0.039225817,-0.2585277,0.22561342,-3.5162838,-0.20968758
16.966413,-0.13611996,0.039556623,-0.24588224,0.23002517,-3.468228,-0.19531465
16.971415,-0.13463283,0.039904118,-0.23316798,0.23440444,-3.4196222,-0.18039075
16.976416,-0.13311183,0.040266514,-0.22039124,0.23874366,-3.3704867,-0.16492519
16.981415,-0.13155782,0.040642142,-0.2075583,0.24303573,-3.3208432,-0.1489275
16.986416,-0.12997043,0.04103279,-0.19467342,0.24728173,-3.2707546,-0.13242657
16.991415,-0.12835085,0.0414356,-0.18174303,0.251472,-3.2202256,-0.115425676
16.996416,-0.1266985,0.041852355,-0.16877025,0.25560775,-3.1693177,-0.09795419
17.001417,-0.1250143,0.04228151,-0.15576142,0.25968266,-3.1180522,-0.08002214
17.006416,-0.12329936,0.04272127,-0.14272308,0.26368967,-3.0664454,-0.0616393
17.011417,-0.12155306,0.043173194,-0.12965816,0.26762915,-3.0145595,-0.042836756
17.016418,-0.11977637,0.043635845,-0.1165725,0.2714956,-2.9624124,-0.023623697
17.021418,-0.11797023,0.044107437,-0.103471965,0.2752822,-2.9100196,-0.0040108413
17.026419,-0.116134405,0.0445894,-0.09036046,0.27898905,-2.8574414,0.015971027
17.03142,-0.114269495,0.045080423,-0.077242136,0.28261137,-2.8046937,0.036312193
17.036419,-0.11237705,0.04557836,-0.06412482,0.2861412,-2.7517927,0.0570016
17.04142,-0.11045635,0.04608512,-0.05101025,0.28958064,-2.698795,0.078008935
17.046421,-0.10850847,0.046598792,-0.037904054,0.29292294,-2.6457155,0.09932392
17.05142,-0.10653448,0.04711795,-0.024811804,0.29616314,-2.592568,0.12093644
17.056421,-0.10453427,0.04764378,-0.011737257,0.29930085,-2.5394084,0.1428157
17.061422,-0.102508545,0.048174858,0.0013157129,0.30233136,-2.4862487,0.16495168
17.066422,-0.10045862,0.048709393,0.014340937,0.30524862,-2.4331017,0.18733448
17.071423,-0.09838414,0.049248695,0.027336001,0.3080529,-2.38002,0.20993328
17.076424,-0.09628606,0.049791217,0.040296376,0.31073928,-2.3270152,0.23273838
17.081423,-0.0941658,0.050335288,0.053215772,0.3133025,-2.274098,0.2557404
17.086424,-0.092022896,0.05088222,0.06609261,0.3157431,-2.22132,0.27890912
17.091425,-0.08985841,0.051430345,0.07892227,0.31805593,-2.1686888,0.3022352
17.096424,-0.087673545,0.051977992,0.09169972,0.320236,-2.1162148,0.32570916
17.101425,-0.085468054,0.052526593,0.10442275,0.3222845,-2.0639462,0.3493019
17.106426,-0.08324313,0.05307436,0.11708659,0.32419616,-2.0118911,0.37300438
17.111425,-0.08099997,0.053619742,0.12968656,0.3259667,-1.960057,0.396808
17.116426,-0.07873809,0.054163933,0.14222169,0.3275966,-1.9084902,0.42068356
17.121428,-0.07645893,0.05470538,0.1546866,0.32908186,-1.8571973,0.44462308
17.126427,-0.07416344,0.05524254,0.16707793,0.33041844,-1.8061823,0.4686191
17.131428,-0.07185137,0.055776358,0.17939395,0.33160606,-1.7554909,0.49264205
17.136429,-0.06952405,0.05630541,0.19163013,0.33264148,-1.705127,0.5166854
17.141428,-0.06718254,0.05682826,0.20378286,0.33352146,-1.6550947,0.5407424
17.14643,-0.06482673,0.057345867,0.21585023,0.3342459,-1.6054373,0.5647842
17.15143,-0.06245768,0.05785668,0.22782898,0.33481133,-1.5561568,0.58880496
17.15643,-0.060076594,0.058359146,0.23971522,0.33521426,-1.5072557,0.612798
17.16143,-0.05768335,0.05885434,0.2515074,0.3354554,-1.4587759,0.63673615
17.166431,-0.055279016,0.059340835,0.26320243,0.3355319,-1.410717,0.6606142
17.17143,-0.05286467,0.059817076,0.2747972,0.3354406,-1.3630793,0.6844264
17.176432,-0.050440192,0.060284138,0.28629035,0.33518234,-1.3159047,0.7081466
17.181433,-0.048006892,0.06074059,0.29767805,0.33475462,-1.2691911,0.7317704
17.186432,-0.045565724,0.061184883,0.308958,0.33415443,-1.2229367,0.75529295
17.191433,-0.04311657,0.06161809,0.32012892,0.33338276,-1.1771814,0.77868867
17.196432,-0.04066086,0.062037945,0.3311879,0.33243626,-1.1319083,0.8019612
17.201433,-0.03819871,0.062445402,0.3421328,0.33131558,-1.0871556,0.8250854
17.206434,-0.035731196,0.06283891,0.35296118,0.33001804,-1.0429201,0.8480579
17.211433,-0.033259153,0.06321752,0.36367148,0.32854348,-0.9991984,0.87087685
17.216434,-0.0307827,0.063581705,0.37426186,0.32689086,-0.95602536,0.89351714
17.221436,-0.028302789,0.06393039,0.38473037,0.32505962,-0.9133979,0.91597706
17.226435,-0.025820494,0.06426227,0.3950748,0.32304838,-0.8713097,0.93825513
17.231436,-0.023335814,0.06457794,0.40529382,0.32085666,-0.8297968,0.96032715
17.236437,-0.020849705,0.06487632,0.41538572,0.31848416,-0.78885275,0.98219264
17.241436,-0.018363237,0.06515634,0.42534843,0.3159306,-0.74847174,1.0038512
17.246437,-0.015876412,0.0654186,0.43518072,0.31319568,-0.708687,1.0252798
17.251438,-0.013390183,0.06566179,0.44488096,0.31027824,-0.6694928,1.0464779
17.256437,-0.010905504,0.06588495,0.45444778,0.30717874,-0.63087934,1.0674467
17.261438,-0.008422375,0.06608868,0.46387997,0.30389687,-0.592881,1.0881634
17.26644,-0.0059417486,0.0662719,0.47317612,0.30043277,-0.55548954,1.1086297
17.271439,-0.0034646988,0.06643343,0.48233438,0.29678595,-0.5186959,1.1288462
17.27644,-0.0009909868,0.0665741,0.49135464,0.29295725,-0.48253167,1.148792
17.28144,0.0014783144,0.06669283,0.50023514,0.28894687,-0.44698745,1.1684692
17.28644,0.0039423704,0.066788554,0.50897497,0.28475493,-0.41205442,1.1878796
17.291441,0.006401062,0.06686187,0.51757276,0.2803815,-0.37776282,1.207003
17.296442,0.008853555,0.06691182,0.5260277,0.2758273,-0.34410322,1.2258419
17.301441,0.011299014,0.06693745,0.5343391,0.27109307,-0.31106368,1.2443994
17.306442,0.013737321,0.066939354,0.5425054,0.26617888,-0.27867576,1.2626557
17.311443,0.01616776,0.066916704,0.55052656,0.2610861,-0.24692656,1.2806147
17.316442,0.018589377,0.06686854,0.5584013,0.25581557,-0.2158068,1.2982798
17.321444,0.021002173,0.06679547,0.56612885,0.25036743,-0.18534455,1.3156321
17.326445,0.023405313,0.066696525,0.57370853,0.24474262,-0.15552795,1.3326755
17.331444,0.025798082,0.066571,0.5811401,0.23894303,-0.12634538,1.3494145
17.336445,0.02818036,0.066419244,0.5884223,0.23296787,-0.09782553,1.3658304
17.341446,0.030551314,0.06624079,0.59555465,0.2268201,-0.069955036,1.3819292
17.346445,0.032910466,0.066034794,0.60253775,0.22050115,-0.04272148,1.3977151
17.351446,0.03525746,0.0658015,0.6093695,0.21400982,-0.016153038,1.4131697
17.356447,0.037591577,0.06554055,0.6160499,0.2073496,0.009763509,1.4282997
17.361446,0.039912343,0.06525111,0.6225796,0.20052198,0.03504157,1.4431096
17.366447,0.0422194,0.06493354,0.62895644,0.19352624,0.05965343,1.4575824
17.371449,0.044512272,0.064587355,0.6351814,0.18636541,0.08361375,1.4717239
17.376448,0.046790242,0.064212084,0.64125437,0.17904252,0.10693382,1.48554
17.381449,0.049053073,0.063807845,0.64717364,0.17155586,0.12958974,1.499014
17.38645,0.051300287,0.06337428,0.65294003,0.163909,0.1515941,1.512152
17.391449,0.05353129,0.062910914,0.6585541,0.15610497,0.17296088,1.5249605
17.39645,0.05574584,0.062418103,0.664014,0.14814305,0.19366434,1.5374229
17.40145,0.057943106,0.061894894,0.6693204,0.14002678,0.213731,1.5495529
17.40645,0.060123205,0.06134188,0.67447317,0.1317564,0.23313686,1.5613346
17.411451,0.062285542,0.06075859,0.6794727,0.123335026,0.25189573,1.5727745
17.41645,0.0644294,0.060144663,0.6843189,0.114766195,0.2700214,1.58388
